,blockArea,floorSum,groundSum,Pop,DensityB,DensityF,DensityG
164,326279.82875549514,33099.167990097056,342782.89718284056,104.0,318.74480379825945,3142.072937637459,303.39903435884185
165,326279.82875549514,13903.39158982993,332185.4339013203,104.0,318.74480379825945,7480.189227790581,313.0781466802498
166,326279.82875549514,9415.251972684075,329768.721741659,111.0,340.1987809769885,11789.381773534886,336.5995398646615
167,326279.82875549514,1521.367503747048,326684.1115942991,18.0,55.167369888160295,11831.460811189241,55.09909836800926
168,326289.24001756054,19946.281508088454,340338.3367823344,6.0,18.38859289284895,300.8079474646404,17.629515548339004
169,326289.24001646857,24888.603307128753,341071.03042740596,18.0,55.16577867873148,723.2225841634241,52.77493071587956
170,326289.24001756054,73866.29439824892,380081.51947464683,18.0,55.16577867854686,243.6835385697473,47.35826152473767
171,326289.24001756054,116583.73051435205,406366.83798035653,406.0,1244.2947857494457,3482.4756268201536,999.097273827314
172,326289.24001756054,102837.14453051775,393534.575268074,406.0,1244.2947857494457,3947.989822680425,1031.6755515660464
173,326289.24001756054,113725.76739070061,413048.6396824707,645.0,1976.7737359812625,5671.537900325849,1561.5594340071932
174,326289.24001756054,237815.11346910533,496424.75078851735,645.0,1976.7737359812625,2712.190956205953,1299.2905752090057
175,326289.24001646857,72807.74142023703,365449.4198880617,145.0,444.3909949120036,1991.5464643117884,396.7717339499785
176,326289.24001756054,138843.01138207482,435218.7378368899,145.0,444.3909949105164,1044.3449659917133,333.1658023748571
177,326289.24001756054,158442.6526768867,460566.57121926267,4.0,12.259061928565968,25.245727286308632,8.684955118237866
178,326289.24001756054,154420.6291020588,449928.28041536827,4.0,12.259061928565968,25.903274862041542,8.890305797864604
179,326289.24001756054,178685.39988858538,464768.07319721096,14.0,42.90671674998089,78.34999394874643,30.122551025701593
180,326289.24001646857,189214.78138048228,479888.60267707566,14.0,42.90671675012448,73.9899911511042,29.173437172503164
181,326289.24001756054,173807.05249144422,446224.4905611012,54.0,165.4973360356406,310.6893490565246,121.01532108221618
182,326289.24001865246,202523.81291888852,486240.83859166683,54.0,165.49733603508673,266.63531177752014,111.05607697700579
183,326289.24001646857,700281.7352982895,931751.1208883823,725.0,2221.954974560018,1035.297600173995,778.104778998007
184,326289.24001646857,322333.38636440015,606442.5363173055,725.0,2221.954974560018,2249.2240353296274,1195.4966160564013
185,326289.24001756054,155907.08285853325,465664.3919374043,3766.0,11541.90680574486,24155.41315346903,8087.369498731685
186,326289.24001865246,81984.141760694,380059.84484968433,3766.0,11541.906805706234,45935.712921075545,9908.965787978661
187,326289.24001646857,36638.452229585855,345488.48723444936,6223.0,19072.035595430334,169848.87792216495,18012.177626564604
188,326289.24001756054,32288.488755952585,343892.22960153164,6223.0,19072.035595366506,192731.22526840935,18095.785436066984
189,326289.24001756054,17167.836057699216,330651.9092462943,6223.0,19072.035595366506,362480.16226886015,18820.39639264458
190,326289.24001646857,47399.97446928132,334754.7129616853,5298.0,16237.127524439966,111772.21210179121,15826.513548164407
191,326289.24001756054,1345.8391095364561,326954.22413185553,1023.0,3135.2550882307464,760120.576635902,3128.8783704089415
192,326289.24001756054,15651.80060957872,334115.1403223499,1023.0,3135.2550882307464,65359.892163073935,3061.818746115555
193,326289.24001646857,22153.131901786954,340970.1430290522,1894.0,5804.6658231954125,85495.81198707271,5554.738556210251
194,326289.24001756054,237186.8596458572,505175.25530361047,1894.0,5804.665823175987,7985.265300227526,3749.193928474793
195,326289.24001865246,230522.78117776636,468551.8492466252,2129.0,6524.885711457401,9235.529734296557,4543.787423789224
196,326289.24001756054,169215.30905111085,450382.92033994856,2129.0,6524.885711479237,12581.603945520932,4727.08867022096
197,326289.24001646857,75337.11307111284,360295.6723586521,685.0,2099.364355273948,9092.464153138031,1901.2162858235076
198,326289.24001756054,66987.52795017655,368216.96243415575,685.0,2099.3643552669223,10225.784126703165,1860.316253416737
199,326289.24001756054,250273.47261511418,491193.5951065042,359.0,1100.2508080887958,1434.430889733536,730.8727222352298
200,326289.24001646857,122917.38005677113,393644.4042316315,359.0,1100.2508080924779,2920.6610150183055,911.9906091406148
201,326289.24001756054,241686.16882637207,496512.30949990504,1821.0,5580.937942979657,7534.564385056767,3667.582787291094
202,326289.24001756054,10088.744941799268,330421.9610994149,1821.0,5580.937942979657,180498.17004048824,5511.134895334972
203,326289.24001646857,42351.853894180706,359660.5486263294,3302.0,10119.855622065075,77965.89042478036,9180.879061135573
204,326289.24001865246,53785.40464110559,358703.90367516543,3302.0,10119.855621997342,61392.11970298055,9205.363995676558
205,326289.24001756054,35372.57945934213,340481.6990816264,6720.0,20595.224039990826,189977.66356632506,19736.74361390261
206,326289.24001646857,45239.539556901174,344598.52449856716,6720.0,20595.22404005975,148542.6258936113,19500.95407337689
207,326289.24001756054,4770.969960101208,327232.98394975386,2149.0,6586.181021122066,450432.51539450325,6567.186394419139
208,326289.24001756054,1242.2505934497879,326468.06270161923,2149.0,6586.181021122066,1729924.7119151112,6582.573444447806
209,326289.24001756054,1030.5717488326318,326714.1154338508,1385.0,4244.700192765967,1343914.192843771,4239.180171817273
210,326289.24001646857,28638.090745356953,343248.38183706155,1385.0,4244.700192780172,48362.16255877839,4034.978963593347
211,326289.24001756054,26995.061496445018,343559.0355390628,1109.0,3398.824919694915,41081.58820627411,3227.9750647801147
212,326289.24001646857,9616.895622060487,330200.8213286648,1462.0,4480.6871349058565,152024.11021767504,4427.608611381378
213,326289.24001865246,52011.02707316556,353133.76934130624,1462.0,4480.687134875867,28109.42375629995,4140.074178482112
214,326289.24001646857,50052.17464027416,356592.97069996374,2305.0,7064.2844363597815,46051.9451265819,6463.9524314668
215,326289.24001756054,11348.876010191454,329237.32121218496,2305.0,7064.284436336139,203103.81379883582,7001.028897676175
216,326289.24001756054,5240.646920519579,327504.6771526734,2305.0,7064.284436336139,439831.19545315084,7038.06742560038
217,326289.24001756054,57197.38229587286,367858.15781166905,1011.0,3098.4779024450486,17675.63408357151,2748.3419316137547
218,326289.24001756054,49712.07802267141,369896.16112224327,706.0,2163.7244303918933,14201.780092114146,1908.6437606111872
219,326289.24001646857,3965.1810700268798,328186.316696325,706.0,2163.7244303991347,178049.87654579268,2151.217049835965
220,326289.24001756054,479.53277876757267,326386.8561376876,126.0,386.160450749828,262755.76056307845,386.04495748090545
221,326298.65430834255,6044.13535973432,328465.5347257496,4.0,12.258708233041373,661.7985471747983,12.177837785446126
222,326298.65430725063,36061.5471639567,341145.9114432599,45.0,137.91046762217695,1247.8665930611328,131.90836674437028
223,326298.65430834255,34216.0764276312,340862.3338854167,45.0,137.91046762171547,1315.1712498414997,132.01810680298595
224,326298.65430834255,56128.83897655547,355935.60485845077,494.0,1513.9504667806098,8801.179732335806,1387.8914985098356
225,326298.65430834255,22201.487361734653,336986.1753555189,494.0,1513.9504667806098,22250.761489585293,1465.935507528854
226,326298.65430834255,65377.4889666865,359256.8656000529,264.0,809.0747433807306,4038.0871791286268,734.8502569576534
227,326298.65430834255,263239.03898729023,499258.60114595515,264.0,809.0747433807306,1002.8907604876438,528.7840798216338
228,326298.65430725063,97402.71581810438,388135.74457773013,3.0,9.194031174811798,30.799962555483344,7.729254627820562
229,326298.65430834255,11060.658511636666,331568.4149999252,3.0,9.194031174781031,271.2315904919918,9.047906447906616
230,326298.65430834255,9133.856448346103,330537.6180500913,2.0,6.129354116520687,218.96556085706234,6.050748510255525
231,326298.65430834255,30596.191056915093,340366.674040771,2.0,6.129354116520687,65.36761377517863,5.876015933805638
232,326298.65430834255,11873.483515047894,331931.0823811868,29.0,88.87563468954995,2442.4171695902696,87.36753362162285
233,326298.65430725063,38933.12800476923,352115.9655360351,29.0,88.87563468984737,744.8669420152308,82.35923058999204
234,326298.65430834255,10759.625677587019,331396.31866838015,4.0,12.258708233041373,371.76014480989363,12.070140115233743
235,326298.6543094345,16960.374789374506,334112.10488902195,4.0,12.25870823300035,235.84384482505408,11.972029571717052
236,326298.65430725063,98888.99337080115,393565.22680978884,71.0,217.59207113721254,717.9767695053117,180.4021167609772
237,326298.65430725063,198063.36733103546,476892.4352737969,71.0,217.59207113721254,358.471134550254,148.88053311065204
238,326298.65430834255,109441.6431268251,391415.9310015808,2216.0,6791.324361104921,20248.23400569759,5661.496695674991
239,326298.6543094345,249029.11618388933,468665.40236046526,2216.0,6791.324361082194,8898.557863264672,4728.3200100518725
